mdb_id,gnd,qid,full_name,multi_role
11002781,120512696,Q73213,Edzard Schmidt-Jortzig,False
11002780,,Q15427635,Dagmar Schmidt,False
11002779,1146884842,Q2638751,Albert Schmidt,False
11002778,112678513,Q1223534,Dietmar Schlee,False
11002777,124084265,Q1542297,Rezzo Schlauch,False
11002776,1051161959,Q1997170,Norbert Schindler,False
11002775,,Q1629891,Horst Schild,False
11002774,1109750951,Q1313840,Irmingard Schewe-Gerigk,False
11002773,1051153492,Q1729972,Karl-Heinz Scherhag,False
11002772,1117564959,Q824134,Bernd Scheelen,False
11002771,123046289,Q103518,Christine Scheel,False
11002770,1149635630,Q107908,Hartmut Schauerte,False
11002769,119154013,Q61321,Rudolf Scharping,False
11002768,,Q1583887,Hansjörg Schäfer,False
11002767,1168188121,Q1269705,Gerhard Rübenkönig,False
11002766,1035122421,Q1283401,Heinrich-Wilhelm Ronsöhr,False
11002765,122851382,Q61903,Norbert Röttgen,False
11002764,,Q2503913,Uwe-Jens Rössel,False
11002763,1163359971,Q1717599,Jürgen Rochlitz,False
11002762,1111911924,Q2141511,Reinhold Robbe,True
11002761,,Q2162984,Roland Richwien,False
11002760,,Q2162977,Roland Richter,False
11002759,12032914X,Q72671,Günter Rexrodt,False
11002758,112161762X,Q1744993,Klaus Dieter Reichardt,False
11002757,1121617077,Q1078169,Christa Reichard,False
11002756,,Q1729530,Karin Rehbock-Zureich,False
11002755,136641636,Q1604029,Helmut Rauber,False
11002754,130271039,Q2426649,Thomas Rachel,False
11002753,1121617220,Q1533582,Simone Probst,False
11002752,,Q1902078,Marlies Pretzlaff,False
11002751,132470195,Q74218,Ruprecht Polenz,False
11002750,1127700332,Q813286,Beatrix Philipp,False
11002749,1119641179,Q1295122,Georg Pfannenstein,False
11002748,,Q2639917,Albrecht Papenroth,False
11002747,1026673739,Q106499,Leyla Onur,False
11002746,11949941X,Q12839,Cem Özdemir,False
11002745,1242823824,Q1793914,Kurt Neumann,False
11002744,1059786001,Q2166833,Rosel Neuhäuser,False
11002743,108455084,Q118720,Winfried Nachtwei,False
11002742,140381627,Q85516,Gerd Müller,False
11002741,1024217817,Q107046,Kerstin Müller,False
11002740,,Q1889734,Manfred Müller,False
11002739,1051168058,Q2501762,Ursula Mogg,False
11002738,123680689,Q1581364,Hans Michelbach,False
11002737,,Q1740224,Rudolf Meyer,False
11002736,124826318,Q1730221,Oswald Metzger,False
11002735,124068685,Q566257,Friedrich Merz,False
11002734,1121594425,Q534470,Angelika Mertens,False
11002733,1020796707,Q103523,Michael Meister,False
11002732,,Q1608792,Herbert Meißner,False
11002731,1259375331,Q2584247,Winfried Mante,False
11002730,1208840924,Q64993,Günther Maleuda,False
11002728,118987089,Q88304,Christa Luft,False
11002727,1147014019,Q1506993,Heidemarie Lüth,False
11002726,,Q1354420,Erika Lotz,False
11002725,1012583848,Q2285359,Sigrun Löwisch,False
11002724,,Q2076642,Peter Letzgus,False
11002723,110030303,Q1331530,Elke Leonhard,False
11002722,112610358,Q1364626,Werner Lensing,False
11002721,119087588,Q107737,Vera Lengsfeld,False
11002720,142352594,Q1502854,Steffi Lemke,False
11002719,1276232306,Q2547622,Waltraud Lehn,False
11002718,121050343,Q78205,Armin Laschet,False
11002717,,Q1600545,Heinz Lanfermann,False
11002716,108795144,Q118715,Karl A. Lamers,False
11002715,118855085,Q110719,Oskar Lafontaine,False
11002714,1276229402,Q1433600,Werner Labsch,False
11002713,1225347440,Q1701199,Rolf Kutzmutz,False
11002712,,Q1083647,Christine Kurzhals,False
11002711,1026115922,Q1782171,Konrad Kunick,False
11002710,1101856815,Q119366,Werner Kuhn,False
11002709,109376315,Q1611886,Hermann Kues,False
11002708,1012511316,Q1566827,Thomas Krüger,False
11002707,124120121,Q2531108,Volker Kröning,False
11002706,1012778738,Q108221,Nicolette Kressl,False
11002705,1127892665,Q498994,Andreas Krautscheid,False
11002704,1145464084,Q534427,Angelika Köster-Loßack,False
11002703,110763900X,Q1996946,Norbert Königshofen,False
11002702,,Q2163574,Rolf Köhne,False
11002701,123064279X,Q1944678,Monika Knoche,False
11002700,109149963,Q99120,Heidi Knake-Werner,False
11002699,1065412746,Q823718,Bernd Klaußner,False
11002698,136395864,Q88350,Eckart von Klaeden,False
11002697,120356074,Q1418627,Manuel Kiper,False
11002696,119320762,Q159913,Klaus Kinkel,True
11002695,,Q2209777,Sabine Kaspereit,False
11002694,171402898,Q492250,Manfred Kanther,False
11002693,,Q1511860,Gerhard Jüttemann,False
11002692,171189132,Q1603712,Helmut Jawurek,False
11002691,1104728672,Q1682850,Jann-Peter Janssen,False
11002690,1115479725,Q111138,Peter Jacoby,False
11002689,119308614,Q1316062,Willibald Jacob,False
11002688,1060148250,Q992656,Brunhilde Irber,False
11002687,,Q807476,Barbara Imhof,False
11002686,1276212143,Q1703328,Wolfgang Ilte,False
11002685,171452941,Q1930112,Michaele Hustedt,False
11002684,,Q1303750,Eike Hovermann,False
11002683,110549750X,Q1663331,Ingrid Holzhüter,False
11002682,1060147300,Q1425177,Frank Hofmann,False
11002681,12479548X,Q1686648,Jelena Hoffmann,False
11002680,1069411590,Q104434,Ulrike Höfken,False
11002679,136361803,Q1510571,Gerd Höfer,False
11002678,110913612,Q104401,Walter Hirche,False
11002677,123281198X,Q2504293,Uwe Hiksch,False
11002676,,Q1617898,Kristin Heyne,False
11002675,118550691,Q76534,Stefan Heym,False
11002674,1103275569,Q1944658,Monika Heubaum,False
11002673,1079108505,Q584723,Antje Hermenau,False
11002672,124947980,Q97332,Barbara Hendricks,False
11002671,1103482122,Q2163447,Rolf Hempelmann,False
11002670,133712915,Q1378241,Reinhold Hemker,False
11002669,1102598933,Q103781,Alfred Hartenbach,False
11002668,,Q101662,Klaus Hagemann,False
11002667,115704624X,Q1889410,Manfred Grund,False
11002666,1029366128,Q70429,Hermann Gröhe,False
11002665,1024859398,Q1570881,Kurt-Dieter Grill,False
11002664,102485924X,Q1344821,Rita Grießhaber,False
11002663,1049806379,Q1222013,Dieter Grasedieck,False
11002662,1060145022,Q534285,Angelika Graf,False
11002661,1276213778,Q2582339,Wilma Glücklich-Rusche,False
11002660,1024721922,Q97674,Günter Gloser,False
11002659,136495850,Q69029,Wolfgang Gerhardt,False
11002657,173295185,Q1407059,Gerhard Friedrich,False
11002656,102467990X,Q1507658,Gisela Frick,False
11002655,1155794044,Q1157275,Dagmar Freitag,False
11002654,,Q1672727,Iris Follak,False
11002653,1267438320,Q1490252,Gabriele Fograscher,False
11002652,134169301,Q64528,Andrea Fischer,False
11002651,119366878,Q2474771,Ulf Fink,False
11002650,1024148211,Q566559,Annette Faße,False
11002649,1090759223,Q1600127,Heinz-Dieter Eßmann,False
11002648,1055957995,Q1383164,Petra Ernstberger,False
11002647,,Q2074712,Peter Enders,False
11002646,132421062,Q1874349,Ludwig Elm,False
11002645,118799878,Q896136,Heinrich Graf von Einsiedel,False
11002643,109136411,Q1450109,Franziska Eichstädt-Bohlig,False
11002642,,Q1647859,Peter Dreßen,False
11002641,1107798191,Q1457959,Wilhelm Dietzel,False
11002640,142804762,Q472533,Amke Dietert-Scheuer,False
11002639,1109751044,Q1633114,Hubert Deittert,False
11002638,1215784503,Q1078281,Christel Deichmann,False
11002637,120361353,Q566094,Annelie Buntenbach,False
11002636,1048311643,Q104774,Eva Bulling-Schröter,False
11002635,129217085,Q2433691,Tilo Braune,False
11002634,1267438096,Q1618299,Hildebrecht Braun,False
11002633,,Q2172458,Rudolf Braun,False
11002632,189551062,Q102506,Wolfgang Bosbach,False
11002631,1059942151,Q1678630,Maritta Böttcher,False
11002630,133134849,Q67529,Maria Böhmer,False
11002629,1276213352,Q2589226,Wolfgang Bierstedt,False
11002628,,Q1370762,Hans-Werner Bertl,False
11002627,120752727,Q105123,Matthias Berninger,False
11002626,1111971676,Q2589179,Wolfgang Behrendt,False
11002625,138246483,Q57322,Volker Beck,False
11002624,1012717224,Q96967,Marieluise Beck,False
11002623,1109592817,Q1448495,Franz-Peter Basten,False
11002622,1017094497,Q95515,Klaus Barthel,False
11002621,1123186618,Q113994,Doris Barnett,False
11002620,1199570516,Q99055,Ernst Bahr,False
11002619,1155800176,Q1329726,Elisabeth Altmann,False
11002618,120635801,Q1426615,Gisela Altmann,False
11002612,103579408X,Q2562973,Werner Zywietz,False
11002611,140606440,Q2177810,Ruth Zutt,False
11002610,,Q1016516,Burkhard Zurheide,False
11002609,170177556,Q1111836,Wolf-Dieter Zumpfort,False
11002608,1153282178,Q2079222,Peter Zumkley,False
11002607,1060162180,Q1360747,Ernst Zühlke,False
11002606,,Q1506534,Georg Zschornack,False
11002605,117011576,Q2283889,Siegfried Zoglmann,False
11002604,131236857,Q1086148,Christoph Zöpel,False
11002603,1060162164,Q1767429,Wolfgang Zöller,False
11002602,,Q1744797,Klaus-Otto Zirkler,False
11002601,119311151,Q72955,Georg-August Zinn,False
11002600,102767058X,Q2041099,Otto Zink,False
11002599,1035172496,Q1599420,Heinrich Zimmermann,False
11002598,1230315853,Q1583262,Hans Zimmermann,False
11002597,118636944,Q65529,Friedrich Zimmermann,False
11002596,143460757,Q1333749,Else Zimmermann,False
11002595,1027577660,Q2650516,Alois Zimmer,False
11002594,139996109,Q818010,Benno Zierer,False
11002593,,Q2041095,Otto Ziegler,False
11002592,1019670495,Q1449820,Franz Ziegler,False
11002591,1060162008,Q1353572,Erich Ziegler,False
11002590,102828196X,Q95846,Werner Zeyer,False
11002589,1112087060,Q1295075,Edwin Zerbe,False
11002588,1036694682,Q2591830,Wolfgang Zeitlmann,False
11002587,1276220715,Q2562957,Werner Zeitler,False
11002586,,Q1729588,Karin Zeitler,False
11002585,1012401472,Q1473632,Gerhard Zeitel,False
11002584,1031692592,Q1251027,Franz Josef Zebisch,False
11002583,,Q2546842,Walter Zawadil,False
11002582,1076256422,Q107515,Uta Zapf,False
11002581,109205995,Q1452557,Karl Fred Zander,False
11002580,,Q1133465,Cornelia Yzer,False
11002579,,Q1696707,Johann Wuwer,False
11002578,1118107160,Q1561937,Günther Wuttke,False
11002577,1189651696,Q1539530,Gottfried Wurche,False
11002576,129111007,Q2150961,Richard Wurbs,False
11002575,1111600147,Q1599378,Heinrich Wullenhaupt,False
11002574,140572732,Q1681310,Otto Wulff,False
11002573,1118107284,Q1794284,Kurt Wüster,False
11002572,1027834167,Q1700346,Peter Kurt Würzbach,False
11002571,1118099850,Q1464127,Peter Würtz,False
11002570,118635468,Q280029,Franz-Josef Wuermeling,False
11002569,1031689281,Q2502827,Uta Würfel,False
11002568,1276294379,Q122752,Thomas Wüppesahl,False
11002567,1029095612,Q1331596,Elke Wülfing,False
11002566,1117146529,Q1871036,Lothar Wrede,False
11002565,122122143,Q107181,Olaf Baron von Wrangel,False
11002564,1246429721,Q1500214,Josef Worms,False
11002563,118771337,Q826194,Bernhard Worms,False
11002562,,Q1238230,Michael Wonneberger,False
11002561,127602046,Q1360698,Ernst Woltje,False
11002560,129511498,Q1265695,Lieselotte Wollny,False
11002558,121494926,Q1353541,Erich Wolfram,False
11002557,12903147X,Q1671024,Torsten Wolfgramm,False
11002556,118634801,Q123313,Jeanette Wolff,False
11002555,1230829830,Q1609323,Herbert Wolff,False
11002554,1118107675,Q2577639,Willi Wolf,False
11002553,1060161567,Q1575758,Hanna Wolf,False
11002552,1028751745,Q1354539,Erika Wolf,False
11002551,,Q2639060,Albert Wolf,False
11002550,118634585,Q1717846,Jürgen Wohlrabe,False
11002549,1060161532,Q2515345,Verena Künstel-Wohlleben,False
11002548,1065277784,Q1223046,Dieter Wöstenberg,False
11002547,118833898,Q60777,Manfred Wörner,False
11002546,1030433348,Q1913636,Max Wönner,False
11002545,107750368,Q1549141,Karl Wittrock,False
11002544,1118108043,Q1794278,Kurt Wittmer-Eigenbrodt,False
11002543,1060161494,Q1632102,Simon Wittmann,False
11002542,1060161486,Q2041034,Otto Wittmann,False
11002541,1237128234,Q1782384,Konrad Wittmann,False
11002540,140572678,Q107648,Fritz Wittmann,False
11002539,1060161478,Q1449527,Franz Wittmann,False
11002538,,Q828093,Berthold Wittich,False
11002537,1030491240,Q1643352,Otto Wittenburg,False
11002536,108451836,Q1257864,Hans de With,False
11002535,,Q1265584,Lothar Witek,False
11002534,120021889,Q316609,Matthias Wissmann,False
11002533,1185382488,Q1583147,Hans Wissebach,False
11002532,11901985X,Q1413490,Roswitha Wisniewski,False
11002531,11888087X,Q67517,Hans-Jürgen Wischnewski,False
11002530,117412422,Q124825,Carl Wirths,False
11002529,1153164477,Q1799997,Ladislaus Winterstein,False
11002528,1060161346,Q1463403,Friedrich Winter,False
11002527,1109558732,Q1360652,Ernst Winter,False
11002526,119191644,Q826172,Bernhard Winkelheide,False
11002525,118815172,Q74262,Heinrich Windelen,False
11002524,122602803,Q2582265,Willy Wimmer,True
11002523,,Q1890094,Manfred Wimmer,False
11002522,1028926421,Q1613092,Hermann Wimmer,False
11002521,119169037,Q824410,Bernd Wilz,False
11002520,1031588345,Q1022456,Heinrich Wilper,False
11002519,,Q111285,Heike Wilms-Kegel,False
11002518,11864338X,Q272658,Dorothee Wilms,False
11002517,,Q2641545,Alex Willenberg,False
11002516,10771373X,Q1463260,Friedrich Wilhelm Willeke,False
11002515,1051175860,Q1563400,Waltrud Will-Feld,False
11002514,1029955743,Q1726068,Rudolf Will,False
11002513,1157036139,Q1474113,Hans-Peter Will,False
11002512,142843903,Q90822,Hans Wilhelmi,False
11002511,1118108744,Q2562895,Werner Wilhelm,False
11002510,118771809,Q95840,Eberhard Wildermuth,False
11002509,1125578335,Q1373032,Eugen von der Wiesche,False
11002508,118767860,Q1704770,Karl Wieninger,False
11002507,119299925,Q1733376,Karl Wienand,False
11002506,124786928,Q1223000,Dieter Wiefelspütz,False
11002505,121681092,Q993943,Bruno Wiefel,False
11002504,,Q1523716,Hugo Wiedeck,False
11002503,118767763,Q84390,Heidemarie Wieczorek-Zeul,False
11002502,170456463,Q1457597,Norbert Wieczorek,False
11002501,171119088,Q1604322,Helmut Wieczorek,False
11002500,1148609563,Q828514,Bertram Wieczorek,False
11002499,1113825154,Q1420190,Gabriele Wiechatzek,False
11002498,12490436X,Q1561201,Günter Wichert,False
11002497,128558032,Q104389,Willi Weyer,False
11002496,1027835503,Q1553160,Gudrun Weyel,False
11002495,10923877X,Q1602322,Helga Wex,False
11002494,1035169851,Q1895467,Margrit Wetzel,False
11002493,,Q1739642,Kersten Wetzel,False
11002492,143098411,Q1224093,Dietrich Wetzel,False
11002491,115538909,Q1662835,Inge Wettig-Danielmeier,False
11002490,121575387X,Q1878633,Lydia Westrich,False
11002489,118866869,Q87666,Heinz Westphal,False
11002488,,Q1404465,Hildegard Wester,False
11002487,119137801,Q70081,Helene Wessel,False
11002486,122929470,Q792418,Axel Wernitz,False
11002485,1030496838,Q2174091,Rudolf Werner,False
11002484,1031552138,Q1522503,Herbert Werner,False
11002483,,Q1424446,Helmut Werner,False
11002482,,Q1510733,Gerd Peter Werner,False
11002481,117295493,Q1462787,Friedrich Werber,False
11002480,136392903,Q1468868,Fritz Wenzel,False
11002479,137059426,Q1780158,Wolfgang Weng,False
11002478,1118122712,Q1905232,Martin Wendt,False
11002477,1027955258,Q1462786,Friedrich Wendig,False
11002476,1111007187,Q1255388,Helmut Wendelborn,False
11002475,124268978,Q1303910,Manfred Wende,False
11002474,1118093135,Q1360564,Ernst Weltner,False
11002473,189433906,Q1338753,Emmi Welter,False
11002472,120510235,Q1691220,Jochen Welt,False
11002471,189503807,Q1599208,Heinrich Welslau,False
11002470,1118099842,Q1462778,Friedrich Welskop,False
11002469,,Q1583033,Hans Wellmann,False
11002468,105849766,Q1426027,Hans Wellhausen,False
11002467,138645108,Q1363587,Erwin Welke,False
11002466,118766570,Q2567,Richard von Weizsäcker,False
11002465,1025696549,Q107636,Gert Weisskirchen,False
11002464,136621082,Q1554926,Gunter Weißgerber,False
11002463,1129632105,Q2562873,Werner Weiß,False
11002462,,Q1929775,Michael Weiss,False
11002461,119032333,Q1782370,Konrad Weiß,False
11002460,1012371182,Q1449410,Franz Weiß,False
11002459,122133803,Q2577608,Willi Weiskirch,False
11002458,,Q1910385,Matthias Weisheit,False
11002457,1017219052,Q2141082,Reinhard Weis,False
11002456,115445854,Q123224,Dieter Weirich,False
11002455,1109561377,Q2063032,Paul Weinzierl,False
11002454,11910833X,Q111036,Otto Weinkamm,False
11002453,,Q764455,August Weinhold,False
11002452,170231380,Q1733327,Karl Weinhofer,False
11002451,1118124065,Q764451,August Weimer,False
11002450,1115122576,Q88846,Barbara Weiler,False
11002449,1118123506,Q1353469,Erich Weiland,False
11002448,1060160803,Q1449394,Franz Weigl,False
11002447,1233986090,Q2591703,Wolfgang Weiermann,False
11002446,,Q890279,Stephan Weickert,False
11002445,1071219138,Q1765093,Philipp Wehr,False
11002444,118629972,Q77095,Herbert Wehner,False
11002443,1031525483,Q1524873,Heinrich Wehking,False
11002442,1158788053,Q1782882,Konstanze Wegner,False
11002441,,Q2299440,Solveig Wegener,False
11002440,1259638332,Q1601117,Heinz Wegener,False
11002439,,Q1468833,Fritz Wedel,False
11002438,1012719162,Q1733307,Karl Weber,False
11002437,129280909,Q85846,Karl Weber,True
11002436,1169058132,Q1498945,Hubert Weber,False
11002435,11876585X,Q95851,Helene Weber,False
11002434,1229706860,Q1468823,Fritz Weber,False
11002433,1118099974,Q1794228,Kurt Wawrzik,False
11002432,136099416,Q1696509,Johann Wartner,False
11002431,170015904,Q1586203,Ludolf-Georg von Wartenberg,False
11002430,171723406,Q1510889,Gerd Wartenberg,False
11002429,17289915X,Q2643229,Alexander Warrikoff,False
11002428,118838539,Q76101,Jürgen Warnke,False
11002427,1030594066,Q1733301,Karl Walz,False
11002426,1028818238,Q1663425,Ingrid Walz,False
11002425,1117433757,Q1575754,Hanna Walz,False
11002424,1118099931,Q1486277,Rudi Walther,False
11002423,132357313,Q90846,Hansjoachim Walther,False
11002422,1051161746,Q315128,Ralf Walter,False
11002421,1153928035,Q109515,Fritz Walter,False
11002420,1021300020,Q2638981,Albert Walter,False
11002419,1029485836,Q1360501,Ernst Waltemathe,False
11002418,1118099915,Q2040887,Otto Walpert,False
11002417,172460174,Q1498211,Hans Wallow,False
11002416,,Q1705984,Josef Wallner,False
11002415,118628828,Q446890,Walter Wallmann,False
11002414,,Q1730013,Karl-Heinz Walkhoff,False
11002413,10847934X,Q1304832,Alois Graf von Waldburg-Zeil,False
11002412,118818716,Q62077,Theodor Waigel,False
11002411,118770799,Q1290290,Eduard Wahl,False
11002410,,Q1899365,Marita Wagner,False
11002409,107479842,Q1818771,Leo Wagner,False
11002408,,Q1393207,Josef Wagner,False
11002407,,Q1601107,Heinz Wagner,False
11002406,1030551391,Q1287088,Hans Georg Wagner,False
11002405,130410691,Q1463252,Friedrich Wilhelm Wagner,False
11002404,118972006,Q87656,Carl-Ludwig Wagner,False
11002403,119146401,Q1630036,Horst Waffenschmidt,False
11002402,1206138300,Q1514604,Gerold Wächter,False
11002401,128646373,Q120778,Oskar Wackerzapp,False
11002400,1176528874,Q2034061,Oskar Wacker,False
11002399,133773620,Q1512703,Gerhard Wacher,False
11002398,101561644,Q89411,Axel de Vries,False
11002397,,Q1566844,Heinrich Voß,False
11002396,122384156,Q1462679,Friedrich Voss,False
11002395,1027522890,Q1705954,Josef Vosen,False
11002394,171169360,Q1400145,Ruprecht Vondran,False
11002393,12042360X,Q1662598,Ludger Volmer,False
11002392,1030533717,Q1561170,Günter Volmer,False
11002391,118770217,Q103336,Antje Vollmer,False
11002390,119523841,Q1875133,Ludwig Volkholz,False
